_id,name,property_type,room_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,review_scores,amenities,images,host_name,host_identity_verified,market,country,longitude,latitude,availability_30,availability_60,availability_90,availability_365,price_usd
4348703,Porto/Gaia Apartment with swimming pool,Condominium,Entire home/apt,1,1125,strict_14_with_grace_period,4,1,2,3,1,70,20,20,2,100,"['TV', 'Cable TV', 'Wifi', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance']",https://a0.muscache.com/im/pictures/b9c2b348-5fb6-4c81-895d-40e16c018b04.jpg?aki_policy=large,Cristina,Yes,Porto,Portugal,-8.60796,41.11735,0,0,0,230,82.6
4354142,NEW! Piso Premium en Ps de Gracia!,Apartment,Entire home/apt,32,365,moderate,4,1,2,12,1,60,65,0,1,95,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'High chair', 'Crib', 'Pack ’n Play/travel crib', 'Hot water', 'Host greets you']",https://a0.muscache.com/im/pictures/55706352/f9723b52_original.jpg?aki_policy=large,Luxa,Yes,Barcelona,Spain,2.16624,41.38972,0,2,4,228,70.8
4354262,Jolie 5 Pièces semi-ouvert,Apartment,Entire home/apt,2,14,flexible,2,1,1,10,1,64,Not Specified,0,1,92,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Essentials', '24-hour check-in']",https://a0.muscache.com/im/pictures/b04ebc9e-09ec-43ac-b270-025602660534.jpg?aki_policy=large,Etienne,Yes,Montreal,Canada,-73.63042,45.54122,0,0,0,0,51.2
4365756,Brownstone Guest Suite by Superhost WINTER SALE!,Townhouse,Entire home/apt,2,21,moderate,2,1,1,173,1,110,75,0,1,98,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Free street parking', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Host greets you']",https://a0.muscache.com/im/pictures/57287766/0993299f_original.jpg?aki_policy=large,Steef,Yes,New York,United States,-73.93678,40.68288,18,37,61,150,110.0
4372254,Brightly renovated 2BR Apt,Apartment,Entire home/apt,1,365,strict_14_with_grace_period,4,2,3,164,1,801,350,200,4,85,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Safety card', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Long term stays allowed', 'Other']",https://a0.muscache.com/im/pictures/84715108/073b1675_original.jpg?aki_policy=large,Minhee,Yes,Hong Kong,Hong Kong,114.1494,22.2866,8,26,56,60,104.13000000000001
4373803,Art Deco Apartment in Bondi,Apartment,Entire home/apt,4,1125,flexible,2,1,1,0,1,100,50,0,1,0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",https://a0.muscache.com/im/pictures/55029999/aa2b7928_original.jpg?aki_policy=large,Faye,No,Sydney,Australia,151.25919,-33.89548,0,0,0,0,73.0
4374881,Alugo apto em Copacabana,Apartment,Entire home/apt,7,20,moderate,6,2,3,0,2,1399,100,0,1,0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron']",https://a0.muscache.com/im/pictures/54949064/f050c69f_original.jpg?aki_policy=large,Ana Maria,No,Rio De Janeiro,Brazil,-43.1913291489288,-22.98060647760853,30,60,90,365,265.81
4379799,Cedar Loft with Private Hot Tub,Loft,Entire home/apt,2,28,moderate,2,1,2,150,1,115,85,0,1,97,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'High chair', 'Pack ’n Play/travel crib']",https://a0.muscache.com/im/pictures/56528664/d7f19d02_original.jpg?aki_policy=large,Jan&Jon,No,The Big Island,United States,-155.83107,20.22868,5,24,50,315,115.0
4382487,"Studio building  beach front , wifi",Loft,Entire home/apt,2,1125,strict_14_with_grace_period,2,1,1,120,1,131,120,100,2,92,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Elevator', 'Family/kid friendly', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Self check-in', 'Keypad', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Well-lit path to entrance', 'Step-free access', 'Accessible-height bed', 'Accessible-height toilet']",https://a0.muscache.com/im/pictures/b9b02db4-4a3d-4514-9361-64284ec92ccb.jpg?aki_policy=large,Sandra,Yes,Rio De Janeiro,Brazil,-43.1893698671319,-22.981425499358917,6,13,19,270,24.89
438923,"North Shore Resort, Private room  ",Condominium,Private room,2,30,moderate,2,1,1,241,1,77,50,15,1,95,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Dog(s)', 'Cat(s)', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Host greets you', 'Waterfront']",https://a0.muscache.com/im/pictures/50035742/3d18003d_original.jpg?aki_policy=large,Malia (Mary In Hawaiian),Yes,Oahu,United States,-157.99561,21.70217,10,24,41,306,77.0
4404740,Ko Olina: March Special - For You & Your Family!!,Villa,Entire home/apt,90,395,strict_14_with_grace_period,6,2,3,26,2,295,Not Specified,0,7,92,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Hot tub', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance']",https://a0.muscache.com/im/pictures/55323791/952f9ef8_original.jpg?aki_policy=large,Michael,Yes,Oahu,United States,-158.11857,21.34238,0,0,0,217,295.0
440924,Fabulous 3 Bedrm Poipu Beach CONDO,Apartment,Entire home/apt,4,60,strict_14_with_grace_period,7,3,5,67,2,299,275,35,6,96,"['TV', 'Cable TV', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Bathtub', 'Children’s books and toys', 'Crib', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide doorway', 'Well-lit path to entrance', 'Disabled parking spot']",https://a0.muscache.com/im/pictures/8225695/4adb2b43_original.jpg?aki_policy=large,Pamela,Yes,Kauai,United States,-159.44572,21.87303,6,20,43,257,299.0
4412422,Amazing Ocean View Moon Cabin on retreat property,Cottage,Entire home/apt,2,29,flexible,2,1,1,48,1,84,25,20,2,97,"['Wifi', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Cat(s)', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace', 'Private living room', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Cleaning before checkout']",https://a0.muscache.com/im/pictures/0d5bc39d-cbb8-4b3b-b2f0-cf771f83ed1e.jpg?aki_policy=large,Christine Marie,No,The Big Island,United States,-154.97038,19.37529,16,37,67,336,84.0
4413137,Bronte Beach Jewel Apartment,Apartment,Entire home/apt,5,25,strict_14_with_grace_period,2,1,1,2,1,95,50,20,2,90,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo']",https://a0.muscache.com/im/pictures/55433064/6c5c7758_original.jpg?aki_policy=large,Alessio,Yes,Sydney,Australia,151.26419,-33.9063,0,0,0,0,69.35
4430808,Studio-Private Entrance /Bath/Kitchen Near JFK,House,Entire home/apt,2,1125,strict_14_with_grace_period,4,1,1,179,1,64,40,25,2,96,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Step-free access', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Wide clearance to bed', 'Step-free access', 'Accessible-height toilet', 'Step-free access', 'Host greets you', 'Handheld shower head', 'Roll-in shower']",https://a0.muscache.com/im/pictures/79186752/ecb38802_original.jpg?aki_policy=large,Sol & Izak,No,New York,United States,-73.80324,40.71873,0,8,22,259,64.0
4441805,"Near the Bağdat Street, New Home",House,Entire home/apt,180,1125,strict_14_with_grace_period,4,2,3,0,2,2636,264,0,1,0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Free parking on premises', 'Doorman', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Safety card', 'Fire extinguisher', 'Essentials']",https://a0.muscache.com/im/pictures/55799525/fde18b06_original.jpg?aki_policy=large,Sinem,No,Istanbul,Turkey,29.07092,40.97311,30,60,90,365,316.32
4447107,Ocean view 1 bedroom Kiahuna condo,Condominium,Entire home/apt,3,1125,moderate,4,1,2,101,1,239,Not Specified,0,1,95,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Shampoo', 'Hangers', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",https://a0.muscache.com/im/pictures/55858139/016db861_original.jpg?aki_policy=large,Peter,Yes,Kauai,United States,-159.45878,21.87711,4,7,23,221,239.0
4448723,Studio with bathroom and kitchenette in Newtown,Guest suite,Entire home/apt,1,14,moderate,2,0,1,171,1,97,50,50,2,98,"['TV', 'Wifi', 'Air conditioning', 'Breakfast', 'Free street parking', 'Heating', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Luggage dropoff allowed']",https://a0.muscache.com/im/pictures/afbaf4cd-fedf-4ef7-8eb8-e52a84d725ae.jpg?aki_policy=large,Michele,Yes,Sydney,Australia,151.17503,-33.89421,2,20,50,122,70.81
4449066,Experience Kona Farm,Bungalow,Entire home/apt,4,1125,strict_14_with_grace_period,8,3,5,59,2,140,75,25,2,95,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Pack ’n Play/travel crib', 'Hot water', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard']",https://a0.muscache.com/im/pictures/55981773/4381c755_original.jpg?aki_policy=large,Tane,Yes,The Big Island,United States,-155.90776,19.49818,13,43,73,348,140.0
4450120,Cozy room at Cihangir (pet friendly),Apartment,Private room,2,30,strict_14_with_grace_period,2,1,1,14,1,105,105,26,1,94,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Host greets you']",https://a0.muscache.com/im/pictures/757ee5a1-0a08-4432-8152-b206fa4c9093.jpg?aki_policy=large,Arda,No,Istanbul,Turkey,28.98541,41.03466,30,60,90,365,12.6
4451485,Cozy LOFT - In the ❤ of OLD PORT / Old Montreal,Loft,Entire home/apt,2,64,strict_14_with_grace_period,4,1,2,255,1,83,59,29,1,98,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Breakfast', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",https://a0.muscache.com/im/pictures/4cf7e339-824f-4afb-bce0-3cc91994d241.jpg?aki_policy=large,Yanick,Yes,Montreal,Canada,-73.55123,45.50898,16,34,50,50,66.4
4454553,Apartment for 2 guests,Apartment,Entire home/apt,2,180,strict_14_with_grace_period,2,1,1,204,1,887,300,150,2,96,"['Internet', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Safety card', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Window guards', 'Table corner guards']",https://a0.muscache.com/im/pictures/77553032/22221e36_original.jpg?aki_policy=large,KK (Mr),No,Hong Kong,Hong Kong,114.16784,22.31363,6,7,21,21,115.31
4458669,Happy House,Apartment,Entire home/apt,1,1125,flexible,3,2,3,0,1,142,80,50,2,0,"['TV', 'Internet', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo']",https://a0.muscache.com/im/pictures/9b6c2c2d-fce9-4fcd-94b7-e9ad4a745914.jpg?aki_policy=large,Ciydem,Yes,Istanbul,Turkey,28.98366,41.05326,30,60,90,365,17.04
4466635,"Cozy 1 BR apartment, walkup",Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,3,1,1,116,1,550,100,0,1,89,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Private living room', 'Hot water', 'Other']",https://a0.muscache.com/im/pictures/57769328/7ae2cbdb_original.jpg?aki_policy=large,Romi,Yes,Hong Kong,Hong Kong,114.19244,22.28376,7,23,53,208,71.5
4467174,MEERBLICK TROPICAL SUITE   CK,Apartment,Entire home/apt,2,20,moderate,2,0,2,8,1,250,Not Specified,0,2,100,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Washer', 'Fire extinguisher', 'Essentials', 'Hangers', 'Laptop friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Wide hallway clearance', 'Wide doorway', 'Well-lit path to entrance', 'Wide clearance to bed', 'Host greets you', 'Waterfront', 'Beachfront', 'Roll-in shower']",https://a0.muscache.com/im/pictures/103025681/2a2df28a_original.jpg?aki_policy=large,Kai,No,Rio De Janeiro,Brazil,-43.17487359186984,-22.965717412570328,1,1,15,196,47.5
4471162,Ocean front apartment great views,Apartment,Entire home/apt,2,365,strict_14_with_grace_period,3,1,2,140,1,300,90,0,1,92,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Self check-in', 'Lockbox', 'Beachfront']",https://a0.muscache.com/im/pictures/60503269/a4a5162e_original.jpg?aki_policy=large,Mal,Yes,Sydney,Australia,151.27845,-33.88935,20,50,80,352,219.0
4499095,Modernist Urban Retreat,Apartment,Entire home/apt,4,1125,moderate,2,1,1,47,1,220,160,30,2,96,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Host greets you']",https://a0.muscache.com/im/pictures/56490185/0c57fd76_original.jpg?aki_policy=large,Dino,Yes,Sydney,Australia,151.22854,-33.87062,12,42,72,302,160.6
4502957,Beautiful Bondi family beach house,House,Entire home/apt,7,1125,strict_14_with_grace_period,8,4,4,14,2,623,150,0,1,93,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Hot tub', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'High chair', 'Children’s books and toys', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",https://a0.muscache.com/im/pictures/8cd7fd7f-ab4c-4759-8565-75a99d237fb9.jpg?aki_policy=large,Hannah,Yes,Sydney,Australia,151.2714,-33.89096,23,53,83,264,454.78999999999996
4505004,Tonight I Sleep in Kowloon City,Apartment,Private room,3,1125,flexible,1,1,1,33,1,377,Not Specified,0,1,96,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Pets live on this property', 'Dog(s)', 'Cat(s)', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Refrigerator', 'Cooking basics', 'Oven', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",https://a0.muscache.com/im/pictures/70115960/5fe16ed7_original.jpg?aki_policy=large,Franco,Yes,Hong Kong,Hong Kong,114.18767,22.33007,28,49,79,169,49.010000000000005
4505019,Well decorated and fully equipped,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,4,2,2,143,1,1178,393,0,1,98,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Gym', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Hot water', 'Other']",https://a0.muscache.com/im/pictures/56564507/756a4f0f_original.jpg?aki_policy=large,Dimas,Yes,Hong Kong,Hong Kong,114.18597,22.30315,6,15,26,138,153.14000000000001
4514503,Home away from home in Istanbul,Apartment,Private room,1,7,moderate,2,1,1,0,1,295,238,149,2,0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo']",https://a0.muscache.com/im/pictures/56685041/bfb167f4_original.jpg?aki_policy=large,Ozgur,Yes,Istanbul,Turkey,28.99186,41.03731,30,60,90,365,35.4
4515942,À proximité du centre-ville!,Apartment,Entire home/apt,7,1125,strict_14_with_grace_period,5,3,3,0,1,101,Not Specified,0,1,0,"['Cable TV', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",https://a0.muscache.com/im/pictures/56701602/7fe87fbe_original.jpg?aki_policy=large,Laurence,No,Montreal,Canada,-73.59822,45.53578,0,0,0,0,80.80000000000001
4523435,Spacious and Clean Studio- UES,Apartment,Entire home/apt,2,60,moderate,2,0,1,95,1,135,40,0,1,100,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Long term stays allowed', 'Other']",https://a0.muscache.com/im/pictures/73108462/1c6b2b04_original.jpg?aki_policy=large,Sara,Yes,New York,United States,-73.94962,40.77936,0,0,0,0,135.0
4532525,Quiet Comfy home near Sydney with carspace + wifi,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,4,1,1,168,1,129,58,12,2,95,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Children’s books and toys', 'Crib', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed']",https://a0.muscache.com/im/pictures/c3fe8de0-2b67-466d-8883-68a2dd0535dd.jpg?aki_policy=large,Linda,Yes,Sydney,Australia,151.19735,-33.88964,11,17,36,311,94.17
4532565,"""Grandpa's Cottage"" 2 Story Studio",Guesthouse,Entire home/apt,9,250,moderate,3,1,2,64,1,124,75,25,2,97,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Family/kid friendly', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water', 'Long term stays allowed']",https://a0.muscache.com/im/pictures/d830ceba-6b99-4aa2-832c-1f01706812c9.jpg?aki_policy=large,Christian,Yes,Oahu,United States,-157.74379,21.39782,10,28,54,318,124.0
454593,Cuty Apartment MONTREAL-Le plateau,Apartment,Entire home/apt,3,365,moderate,2,1,1,0,1,50,Not Specified,0,1,0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials']",https://a0.muscache.com/im/pictures/18684378/d73bdc90_original.jpg?aki_policy=large,Eve,Yes,Montreal,Canada,-73.58116,45.53207,0,0,0,0,40.0
4555069,"2 grandes chambres queen, appartement lumineux",Apartment,Private room,2,61,moderate,4,2,2,14,1,50,0,7,2,96,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Breakfast', 'Free street parking', 'Heating', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Cleaning before checkout']",https://a0.muscache.com/im/pictures/5a1fd756-7497-4033-b83e-d11d3ca2ee65.jpg?aki_policy=large,Yann,No,Montreal,Canada,-73.60357,45.53253,8,8,8,8,40.0
4556650,Gorgeous View! Newly Remodeled!!,Condominium,Entire home/apt,1,30,strict_14_with_grace_period,5,1,2,94,1,170,140,10,2,94,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Pack ’n Play/travel crib', 'Hot water', 'Long term stays allowed']",https://a0.muscache.com/im/pictures/72542912/29fdd10e_original.jpg?aki_policy=large,Maisa,Yes,Oahu,United States,-157.99543,21.69992,4,19,46,315,170.0
